date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:54:15	12122/12122	---M-Z	200	added ('OK')	application/javascript	etag:%222f5a-51da5bdf9c9e5-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.4	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/js/jquery/ui/tabs.mine899.js	(from http://yoga-fit.cmsmasters.net/)
23:54:16	4119/4119	---M-Z	200	added ('OK')	application/javascript	etag:%221017-52b06faeff6a7-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/timetable/js/jquery.ba-bbq.min.js?ver=4.5.2	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/timetable/js/jquery.ba-bbq.min3428.js	(from http://yoga-fit.cmsmasters.net/)
23:54:17	65011/65011	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:13%20GMT	http://yoga-fit.cmsmasters.net/horizontal/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/horizontal/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:17	4286/4286	---M-Z	200	added ('OK')	application/javascript	etag:%2210be-53112c0438646-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/cmsms-mega-menu/js/jquery.megaMenu.js?ver=1.2.4	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/cmsms-mega-menu/js/jquery.megaMenu9030.js	(from http://yoga-fit.cmsmasters.net/)
23:54:17	68693/68693	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:10%20GMT	http://yoga-fit.cmsmasters.net/no-gap-masonry/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/no-gap-masonry/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:17	8464/8464	---M-Z	200	added ('OK')	application/javascript	etag:%222110-52b06faff600c-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/timetable/js/timetable.js?ver=4.5.2	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/timetable/js/timetable3428.js	(from http://yoga-fit.cmsmasters.net/)
23:54:17	36033/36033	---M-Z	200	added ('OK')	application/javascript	etag:%228cc1-52b06faeffe77-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/timetable/js/jquery.carouFredSel-6.2.1-packed.js?ver=4.5.2	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/timetable/js/jquery.carouFredSel-6.2.1-packed3428.js	(from http://yoga-fit.cmsmasters.net/)
23:54:18	1769/1769	---M-Z	200	added ('OK')	application/javascript	etag:%226e9-532a1601151b6-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=2.5.5	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min4468.js	(from http://yoga-fit.cmsmasters.net/)
23:54:18	9171/9171	---M-Z	200	added ('OK')	application/javascript	etag:%2223d3-532a160111335-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://yoga-fit.cmsmasters.net/)
23:54:18	277/277	---M-Z	200	added ('OK')	application/javascript	etag:%22115-532a160114dce-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=2.5.5	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min4468.js	(from http://yoga-fit.cmsmasters.net/)
23:54:19	1263/1263	---M-Z	200	added ('OK')	application/javascript	etag:%224ef-532a160113275-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js?ver=1.4.1	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min330a.js	(from http://yoga-fit.cmsmasters.net/)
23:54:19	2281/2281	---M-Z	200	added ('OK')	application/javascript	etag:%228e9-532a1601149e6-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=2.5.5	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min4468.js	(from http://yoga-fit.cmsmasters.net/)
23:54:21	81305/81305	---M-Z	200	added ('OK')	application/javascript	etag:%2213d99-534c05e462303-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jqueryLibraries.min.js?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jqueryLibraries.min8a54.js	(from http://yoga-fit.cmsmasters.net/)
23:54:21	102175/102175	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:16%20GMT	http://yoga-fit.cmsmasters.net/events/list/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/list/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:22	33046/33046	---M-Z	200	added ('OK')	application/javascript	etag:%228116-534c05e461f1b-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.script.js?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.script8a54.js	(from http://yoga-fit.cmsmasters.net/)
23:54:23	7663/7663	---M-Z	200	added ('OK')	application/javascript	etag:%221def-534c05e462303-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.tweet.min.js?ver=1.3.1	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.tweet.mine7f0.js	(from http://yoga-fit.cmsmasters.net/)
23:54:24	61282/61282	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:15%20GMT	http://yoga-fit.cmsmasters.net/profile/mary-sheldon/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/profile/mary-sheldon/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:25	16056/16056	---M-Z	200	added ('OK')	application/javascript	etag:%223eb8-534c05e461b33-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.isotope.min.js?ver=1.5.19	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.isotope.min5d6b.js	(from http://yoga-fit.cmsmasters.net/)
23:54:26	24500/24500	---M-Z	200	added ('OK')	application/javascript	etag:%225fb4-534c05e461f1b-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.isotope.mode.js?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.isotope.mode8a54.js	(from http://yoga-fit.cmsmasters.net/)
23:54:26	2903/2903	---M-Z	200	added ('OK')	application/javascript	etag:%22b57-534c05e461f1b-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.cmsms-woo-script.js?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.cmsms-woo-script8a54.js	(from http://yoga-fit.cmsmasters.net/)
23:54:27	1403/1403	---M-Z	200	added ('OK')	application/javascript	etag:%2257b-531fe9a950a0e-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/js/wp-embed.min.js?ver=4.5.2	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/js/wp-embed.min3428.js	(from http://yoga-fit.cmsmasters.net/)
23:54:29	63684/63684	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:15%20GMT	http://yoga-fit.cmsmasters.net/vertical/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/vertical/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:30	53771/53771	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202016%2018:24:20%20GMT	http://yoga-fit.cmsmasters.net/events/photo/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/photo/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:31	208/208	---M-Z	200	added ('OK')	text/plain	date:Wed,%2025%20May%202016%2002:12:01%20GMT	http://marketplace.envato.com/robots.txt		(from http://themes.cmsmasters.net/?theme=yoga-fit)
23:54:33	56730/56730	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:29%20GMT	http://yoga-fit.cmsmasters.net/clients/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/clients/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:36	140841/140841	---M-Z	200	added ('OK')	text/html	etag:%22a21e20b046ebd4c59c52a9f42d0fdc68%22	http://themeforest.net/item/yoga-fit-sports-fitness-gym-wordpress-theme/12828455?ref=cmsmasters%26ref=cmsmasters%26clickthrough_id=740255993%26redirect_back=true	/Users/chaks/websites/yoga/themeforest.net/item/yoga-fit-sports-fitness-gym-wordpress-theme/12828455e77c.html	(from http://marketplace.envato.com/?ref=cmsmasters&add_to_network=true&continue=http%3A%2F%2Fthemeforest.net%2Fitem%2Fyoga-fit-sports-fitness-gym-wordpress-theme%2F12828455%3Fref%3Dcmsmasters)
23:54:37	53765/53765	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202016%2018:24:22%20GMT	http://yoga-fit.cmsmasters.net/events/map/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/map/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:38	81370/81370	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:28%20GMT	http://yoga-fit.cmsmasters.net/blog-shortcode/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/blog-shortcode/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:39	69170/69170	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:36%20GMT	http://yoga-fit.cmsmasters.net/contact-forms/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/contact-forms/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:42	56338/56338	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:36%20GMT	http://yoga-fit.cmsmasters.net/custom-html-css-js/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/custom-html-css-js/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:43	77098/77098	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:36%20GMT	http://yoga-fit.cmsmasters.net/counters-progress-bars/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/counters-progress-bars/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:46	60570/60570	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:41%20GMT	http://yoga-fit.cmsmasters.net/embedded/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/embedded/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:47	60112/60112	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:42%20GMT	http://yoga-fit.cmsmasters.net/featured-blocks/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/featured-blocks/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:48	64365/64365	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:44%20GMT	http://yoga-fit.cmsmasters.net/gallery/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/gallery/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:48	84419/84419	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:29%20GMT	http://yoga-fit.cmsmasters.net/buttons-icons/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/buttons-icons/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:50	73522/73522	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:38%20GMT	http://yoga-fit.cmsmasters.net/dividers/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/dividers/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:51	63489/63489	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:46%20GMT	http://yoga-fit.cmsmasters.net/google-maps/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/google-maps/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:54	86032/86032	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:48%20GMT	http://yoga-fit.cmsmasters.net/icon-lists/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/icon-lists/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:55	58151/58151	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:49%20GMT	http://yoga-fit.cmsmasters.net/notice-boxes/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/notice-boxes/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:57	57150/57150	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:48%20GMT	http://yoga-fit.cmsmasters.net/images/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/images/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:59	87074/87074	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:46%20GMT	http://yoga-fit.cmsmasters.net/icon-boxes/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/icon-boxes/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:59	100739/100739	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:53%20GMT	http://yoga-fit.cmsmasters.net/posts-or-projects-slider/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/posts-or-projects-slider/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:01	102499/102499	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:53%20GMT	http://yoga-fit.cmsmasters.net/portfolio-shortcode/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/portfolio-shortcode/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:02	68565/68565	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:58%20GMT	http://yoga-fit.cmsmasters.net/quotes/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/quotes/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:04	77457/77457	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:57%20GMT	http://yoga-fit.cmsmasters.net/profiles/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/profiles/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:06	81759/81759	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:00%20GMT	http://yoga-fit.cmsmasters.net/sliders/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/sliders/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:07	59389/59389	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:56%20GMT	http://yoga-fit.cmsmasters.net/pricing-tables/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/pricing-tables/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:08	62578/62578	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:03%20GMT	http://yoga-fit.cmsmasters.net/social-sharing/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/social-sharing/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:08	101507/101507	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:59%20GMT	http://yoga-fit.cmsmasters.net/sidebar/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/sidebar/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:10	58576/58576	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:04%20GMT	http://yoga-fit.cmsmasters.net/special-headings/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/special-headings/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:10	57296/57296	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:06%20GMT	http://yoga-fit.cmsmasters.net/tables/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/tables/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:11	62600/62600	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:07%20GMT	http://yoga-fit.cmsmasters.net/toggles-accordions/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/toggles-accordions/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:11	332/332	---M--	403	error ('Forbidden')	text/html	date:Sat,%2025%20Jun%202016%2018:25:09%20GMT	http://yoga-fit.cmsmasters.net/wp-content/plugins/cmsms-content-composer/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/cmsms-content-composer/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:13	76555/76555	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:06%20GMT	http://yoga-fit.cmsmasters.net/tabs-tours/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/tabs-tours/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:13	62779/62779	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:08%20GMT	http://yoga-fit.cmsmasters.net/contact/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/contact/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:14	57289/57289	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:08%20GMT	http://yoga-fit.cmsmasters.net/tweets/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/tweets/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:14	63253/63253	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:09%20GMT	http://yoga-fit.cmsmasters.net/project/private-small-group-lessons-your-yogafit/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/project/private-small-group-lessons-your-yogafit/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:16	60863/60863	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:12%20GMT	http://yoga-fit.cmsmasters.net/project/yogafit-barre/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/project/yogafit-barre/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:17	62171/62171	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:12%20GMT	http://yoga-fit.cmsmasters.net/project/yoga-for-beginners/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/project/yoga-for-beginners/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:18	61048/61048	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:14%20GMT	http://yoga-fit.cmsmasters.net/project/yogafit-restore/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/project/yogafit-restore/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:18	61808/61808	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:12%20GMT	http://yoga-fit.cmsmasters.net/project/yoga-for-pregnant-lady/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/project/yoga-for-pregnant-lady/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:19	61260/61260	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:13%20GMT	http://yoga-fit.cmsmasters.net/project/special-education-opportunities/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/project/special-education-opportunities/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:19	57709/57709	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:15%20GMT	http://yoga-fit.cmsmasters.net/events/morning-flow-2/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/morning-flow-2/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:21	57794/57794	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:17%20GMT	http://yoga-fit.cmsmasters.net/events/ashtanga-yoga-2/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/ashtanga-yoga-2/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:22	57881/57881	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:17%20GMT	http://yoga-fit.cmsmasters.net/events/hatha-yoga-2/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/hatha-yoga-2/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:23	57989/57989	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:16%20GMT	http://yoga-fit.cmsmasters.net/events/kundalini-yoga-2/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/kundalini-yoga-2/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:26	57650/57650	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:18%20GMT	http://yoga-fit.cmsmasters.net/events/yoga-dance-2/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/yoga-dance-2/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:26	194796/194796	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:22%20GMT	http://yoga-fit.cmsmasters.net/?add-to-cart=1665	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/indexc6bb.html	(from http://yoga-fit.cmsmasters.net/)
23:55:27	194796/194796	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:19%20GMT	http://yoga-fit.cmsmasters.net/?add-to-cart=1666	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/indexf147.html	(from http://yoga-fit.cmsmasters.net/)
23:55:28	70529/70529	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:20%20GMT	http://yoga-fit.cmsmasters.net/product/tibetan-singing-bowls/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/product/tibetan-singing-bowls/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:28	76241/76241	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:24%20GMT	http://yoga-fit.cmsmasters.net/product/cinnamon-handmade-soap%e2%80%8e/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/product/cinnamon-handmade-soap%e2%80%8e/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:28	194796/194796	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:24%20GMT	http://yoga-fit.cmsmasters.net/?add-to-cart=1664	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/index804b.html	(from http://yoga-fit.cmsmasters.net/)
23:55:29	76531/76531	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:25%20GMT	http://yoga-fit.cmsmasters.net/product/set-for-relax/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/product/set-for-relax/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:30	100680/100680	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:26%20GMT	http://yoga-fit.cmsmasters.net/yogas-power-to-cure-depression/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/yogas-power-to-cure-depression/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:31	101238/101238	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:27%20GMT	http://yoga-fit.cmsmasters.net/tips-for-getting-started/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/tips-for-getting-started/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:32	72310/72310	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:29%20GMT	http://yoga-fit.cmsmasters.net/product/yoga-equipment/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/product/yoga-equipment/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:33	100195/100195	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:29%20GMT	http://yoga-fit.cmsmasters.net/6-yoga-poses-for-lower-back-pain/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/6-yoga-poses-for-lower-back-pain/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:34	100471/100471	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:30%20GMT	http://yoga-fit.cmsmasters.net/the-best-yoga-poses-to-relieve-soreness/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/the-best-yoga-poses-to-relieve-soreness/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:34	99082/99082	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:27%20GMT	http://yoga-fit.cmsmasters.net/yoga-mistakes-to-avoid/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/yoga-mistakes-to-avoid/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:34	72104/72104	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:31%20GMT	http://yoga-fit.cmsmasters.net/event/menla-mountain-retreat-center-catskills-ny/2016-06-27/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/event/menla-mountain-retreat-center-catskills-ny/2016-06-27/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:35	83870/83870	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:32%20GMT	http://yoga-fit.cmsmasters.net/events/category/for-free/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/category/for-free/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:37	71898/71898	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:33%20GMT	http://yoga-fit.cmsmasters.net/event/summer-solstice-in-times-square-new-york-ny/2016-07-17/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/event/summer-solstice-in-times-square-new-york-ny/2016-07-17/index.html	(from http://yoga-fit.cmsmasters.net/)
23:55:38	72183/72183	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:25:34%20GMT	http://yoga-fit.cmsmasters.net/event/wanderlust-yoga-festival/2016-07-15/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/event/wanderlust-yoga-festival/2016-07-15/index.html	(from http://yoga-fit.cmsmasters.net/)
